gender,age,provience,city,area,degree,job,income_month,is_car,num_out_daily,dis_out_avg,order_daily,order_life,order_play,order_no_out,order_public,order_private,order_elec_bike,order_foot,order_others,is_public,agree_guilty,agree_new_national,agree_new_international,agree_vaccine,agree_mask_self-protect,agree_mask_safe_public-with-mask,agree_mask_safe_public-no-mask,agree_mask_public-no-mask-after-vaccine,agree_public_decline,agree_public_no-stop,agree_public_limit-people,agree_public_sign,agree_public_disinfect,agree_public_driver-check,agree_public_mask,agree_public_qr,agree_public_temp,agree_public_track,agree_public_multiple-time,agree_public_custom,agree_public_special,agree_public-eff_decline,agree_public-eff_no-stop,agree_public-eff_limit-people,agree_public-eff_sign,agree_public-eff_disinfect,agree_public-eff_driver-check,agree_public-eff_mask,agree_public-eff_qr,agree_public-eff_temp,agree_public-eff_track,agree_reason_convience,agree_reason_time,agree_reason_crowd,agree_reason_price,agree_reeason_friend,agree_reason_export,agree_reason_others,agree_choose_public_daily,agree_choose_public_play,agree_choose_public_weekday,agree_choose_public_holiday
1,5,四川,成都,金牛,2,2,2,1,1,2,2,1,3,-2,-2,1,-2,2,3,4,4,3,3,3,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,2,山西,太原,万柏林,3,1,1,2,5,5,-2,3,1,2,1,-2,-2,3,2,2,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
2,5,广东,茂名,电白,3,3,1,1,4,4,3,1,-2,2,-2,1,2,3,-2,5,3,4,3,4,5,1,1,2,3,4,3,5,5,5,4,3,5,3,4,3,5,3,5,4,4,5,4,5,3,4,3,3,4,2,3,3,3,3,3,3,4,4
1,6,广东,深圳,南山,3,2,2,1,2,4,1,2,3,-2,1,-2,2,3,-2,2,4,4,3,4,4,4,2,2,2,2,3,4,4,4,4,3,4,3,4,3,3,2,2,4,4,4,5,5,2,4,2,4,4,3,4,3,3,3,2,2,2,3
1,5,广东,广州,番禺,4,2,3,1,3,1,1,2,-2,3,-2,1,3,2,-2,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4
1,1,广东,广州,番禺,4,1,1,1,3,4,3,1,2,-2,1,-2,-2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,1,广东,中山,,3,1,1,2,3,1,1,2,3,-2,1,-2,2,3,-2,1,4,1,1,1,5,5,1,3,1,3,4,4,5,5,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,4,4,5,5,4,4,3,3,3,1,2,3,2
1,3,广东,东莞,,4,3,3,1,1,1,1,2,3,-2,-2,1,-2,2,3,4,3,3,3,3,3,4,2,2,2,2,2,4,4,4,3,3,3,2,3,3,3,2,2,3,3,4,4,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4
1,2,广东,中山,,4,2,2,2,3,3,3,2,1,-2,3,-2,1,2,-2,3,4,4,4,4,4,4,3,3,2,2,3,3,4,4,4,3,3,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
1,3,北京,北京,东城,5,2,4,1,5,1,1,2,3,-2,-2,1,2,3,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2
1,1,山西,太原,万柏林,3,1,1,2,5,5,2,1,3,-2,1,-2,2,3,-2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,1,广东,佛山,顺德,3,1,1,1,3,5,1,2,3,-2,3,4,2,1,-2,3,4,4,4,5,4,4,1,2,2,4,2,4,4,4,3,4,4,4,4,4,3,2,2,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,2,2,2,2
1,2,广东,广州,番禺,4,1,1,1,5,5,1,2,3,-2,2,3,-2,1,-2,4,4,4,3,4,5,4,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,3,3,3
1,5,广东,佛山,禅城,3,3,3,1,3,1,1,2,3,-2,-2,1,3,2,-2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,3,天津,天津,和平,5,2,2,2,1,3,3,2,1,-2,1,2,3,-2,-2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,2
1,2,湖北,武汉,武昌,4,1,1,2,3,4,1,2,-2,3,-2,-2,2,1,3,4,5,5,5,5,5,5,1,1,2,3,5,5,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3
1,5,广东,中山,,4,2,3,2,4,2,1,2,3,-2,1,-2,2,3,-2,3,4,5,4,4,5,4,1,1,1,5,4,4,5,5,5,3,5,3,3,4,4,2,4,4,4,5,5,5,3,5,3,4,3,3,3,3,3,3,1,1,1,1
1,5,山西,太原,迎泽,4,3,2,2,4,3,1,2,3,-2,1,-2,3,2,-2,2,4,4,4,4,4,4,1,1,2,2,2,4,4,4,4,4,4,3,4,4,4,2,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2
2,1,广东,深圳,南山,4,1,1,1,1,4,1,2,3,-2,2,3,-2,1,-2,3,4,4,3,4,5,3,1,1,1,1,4,5,4,4,5,4,4,5,2,3,3,3,3,4,5,5,5,5,5,5,5,4,5,5,3,5,5,4,2,1,1,1
2,2,广东,广州,番禺,4,1,1,1,4,5,1,2,-2,3,3,2,1,-2,-2,2,4,4,4,4,5,5,2,1,2,4,4,4,5,5,5,2,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2
1,5,广东,广州,番禺,4,2,4,1,4,1,1,2,3,-2,-2,1,-2,2,3,5,5,5,5,5,5,4,2,2,3,4,5,4,5,5,5,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,4,3,4,3,3,4,4,3,4,4,4,4
1,2,广东,茂名,电白,4,1,1,2,5,5,-2,3,2,1,3,-2,2,1,-2,3,3,4,1,4,5,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,1,2,2,2
1,1,广东,中山,,3,1,1,1,5,5,-2,2,3,1,2,1,3,-2,-2,3,5,4,4,3,5,4,4,4,2,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,5,5,5,5,5,5,5,5,4,4,3,5,3,3,2,3,2
2,5,陕西,西安,长安,4,2,3,1,2,2,1,2,4,3,1,2,3,4,-2,3,4,5,4,5,5,5,1,2,3,4,3,4,5,5,5,5,5,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,2,2,2,2
2,7,广东,广州,番禺,4,3,3,1,3,2,2,1,3,-2,1,2,-2,3,-2,1,4,4,4,4,5,4,1,1,1,1,3,4,4,4,5,5,5,5,5,5,3,1,1,1,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1
1,2,广东,珠海,香洲,4,1,1,1,2,2,1,2,3,-2,3,-2,2,1,-2,4,4,4,4,4,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1,3,广东,珠海,斗门,4,2,3,1,3,1,2,1,3,-2,-2,1,3,2,-2,3,4,3,3,3,4,4,1,1,1,3,4,3,5,5,5,5,5,5,5,5,5,1,3,3,3,4,4,4,4,5,5,3,4,3,4,3,4,4,2,2,2,3
2,1,广东,广州,白云,4,1,1,1,5,4,1,3,-2,2,1,2,-2,3,-2,3,4,4,4,4,5,5,1,1,1,1,2,2,5,5,5,3,5,4,4,3,3,2,3,2,3,5,5,5,3,4,4,3,3,3,3,3,3,3,2,2,2,2
1,3,北京,北京,东城,1,1,1,2,1,1,1,2,3,-2,1,2,3,-2,-2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1
1,2,广东,广州,番禺,4,1,1,2,5,5,1,2,3,-2,2,-2,3,1,-2,3,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,2,2,2,2
1,3,广东,珠海,金湾,4,2,2,1,4,4,1,3,-2,2,2,1,-2,3,-2,3,4,4,4,4,4,4,1,4,2,2,4,5,5,5,5,5,5,5,5,5,5,2,2,4,5,4,5,5,5,5,5,4,3,3,3,3,3,3,2,2,2,2
2,2,湖南,长沙,岳麓,4,1,1,1,4,4,1,2,3,-2,2,4,3,1,-2,3,3,3,3,3,3,3,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,4,云南,昆明,盘龙,4,2,2,1,3,5,1,2,-2,3,3,2,-2,1,-2,3,5,5,5,5,5,5,1,1,2,4,5,5,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,1,1,3
1,2,浙江,杭州,西湖,4,1,2,2,3,3,1,2,3,-2,1,-2,2,3,-2,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,2,2
2,3,湖北,咸宁,崇阳,3,3,2,1,3,3,3,1,-2,2,-2,2,3,1,-2,3,4,4,4,4,4,4,2,2,3,2,3,4,4,4,4,4,4,4,4,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
2,1,江苏,南京,浦口,4,1,1,1,3,4,1,2,3,-2,2,-2,3,1,-2,3,4,4,4,4,5,4,1,1,3,3,4,4,5,5,5,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,5,3,4,3,3,4,4,4,3,2,2,2
1,5,广东,珠海,香洲,4,2,4,1,4,1,1,2,-2,3,-2,1,3,2,-2,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,3,5,5,5,5
1,3,广东,珠海,金湾,4,2,1,1,4,5,2,1,3,-2,4,1,2,3,-2,3,5,5,4,4,4,5,2,2,2,4,5,5,5,5,5,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3
2,1,江苏,南京,浦口,4,1,1,1,3,4,1,2,3,-2,2,-2,3,1,-2,3,4,4,4,4,5,3,1,1,3,3,4,4,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3,3,4,4,4,4,4,3,3,3,3
1,2,江苏,徐州,铜山,5,1,1,2,1,2,1,2,3,-2,3,-2,2,1,-2,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
2,5,甘肃,平凉,灵台,4,2,2,2,2,3,1,2,3,-2,1,-2,-2,2,3,3,4,4,4,4,5,4,2,2,2,2,4,4,4,4,5,5,5,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2
2,5,广东,广州,番禺,4,2,3,1,2,1,1,2,3,-2,2,1,-2,3,4,4,3,4,4,4,4,4,1,1,2,4,5,5,5,5,5,5,5,5,4,4,4,3,3,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
2,5,广东,珠海,香洲,4,2,3,1,4,1,1,2,3,-2,-2,1,-2,2,3,4,4,4,4,4,4,3,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
1,2,广东,广州,花都,4,1,1,1,3,4,1,2,3,-2,1,2,3,4,-2,3,3,3,3,3,5,4,2,2,3,2,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,2,2,2,2
1,3,江苏,苏州,太仓,2,2,3,1,3,1,1,2,3,-2,-2,1,2,3,-2,4,5,5,5,5,5,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
2,1,广东,广州,番禺,4,1,1,1,3,5,1,2,3,-2,1,3,-2,2,-2,2,4,3,3,3,4,5,2,3,1,4,2,3,5,4,4,4,5,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1
1,3,湖北,武汉,武昌,2,2,2,2,1,1,1,2,-2,3,-2,-2,3,1,2,5,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,2,3,2,3,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3,3,4,4,4,4
2,5,广东,广州,番禺,4,2,3,1,2,1,1,2,3,-2,4,1,-2,3,2,4,3,4,4,4,4,3,1,1,3,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
2,6,广东,珠海,香洲,4,3,4,1,4,4,3,2,-2,1,-2,1,3,2,-2,5,5,5,5,5,5,3,1,1,3,3,3,3,5,5,5,4,3,3,4,4,5,3,3,3,3,3,3,3,3,3,3,5,3,5,3,3,4,2,5,5,5,5
1,1,甘肃,兰州,城关,2,1,1,1,3,1,1,2,3,-2,2,1,-2,3,-2,2,4,2,2,3,4,3,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,2,2,2,2
2,5,广东,珠海,香洲,4,2,4,1,3,3,1,2,-2,3,-2,1,3,2,-2,5,1,1,1,1,4,4,1,4,3,4,4,4,4,4,4,3,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
2,5,广东,珠海,香洲,4,2,4,1,3,4,1,2,-2,3,2,1,-2,3,-2,3,4,4,4,4,4,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
2,5,广东,广州,越秀,5,2,4,1,3,2,1,2,3,-2,1,-2,-2,2,3,2,3,3,3,3,4,4,2,4,2,2,4,3,4,4,4,4,4,3,4,3,3,2,2,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,2,2,2,2
1,4,云南,昆明,盘龙,4,3,3,1,3,1,1,3,2,-2,2,1,-2,3,-2,3,3,4,3,4,4,4,4,2,2,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,4,3,3,2,3,2
2,5,广东,珠海,斗门,4,2,4,1,3,1,1,2,3,-2,-2,1,-2,2,3,3,4,4,4,5,4,4,1,2,2,4,4,4,5,5,5,5,5,5,4,4,5,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,5,3,4,3,3,3
2,5,广东,珠海,香洲,3,3,3,1,3,4,3,1,2,-2,3,1,-2,2,-2,3,4,4,4,4,4,4,3,3,2,3,3,3,5,5,4,4,4,2,4,4,3,2,3,3,4,5,5,4,3,4,2,3,3,3,3,3,3,3,2,2,2,2
1,2,湖北,武汉,洪山,4,1,1,2,5,5,1,2,-2,3,3,-2,1,2,-2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,2,广东,深圳,龙华,4,2,2,1,3,5,1,2,3,-2,2,-2,-2,1,3,3,4,4,4,4,4,4,2,2,2,3,2,4,4,4,4,4,4,3,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3
2,5,云南,昆明,盘龙,4,3,1,1,3,3,2,1,-2,3,1,2,3,4,-2,3,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
2,6,广东,广州,天河,3,3,1,1,3,5,-2,1,2,3,-2,1,-2,2,3,5,3,4,4,3,3,4,2,3,1,3,3,4,4,4,4,4,4,3,3,4,3,2,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3
1,2,广东,广州,番禺,4,1,1,1,5,2,1,3,2,-2,1,-2,2,3,-2,3,3,3,3,3,4,4,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,4,3,4,3,4,4,3,2,2,2,2
1,6,广东,珠海,香洲,4,3,3,1,3,1,1,2,3,-2,-2,1,3,2,-2,5,3,3,3,3,3,4,3,2,3,2,3,4,4,4,4,3,3,2,4,2,2,2,2,3,3,4,4,4,3,3,2,3,3,3,3,3,3,3,5,5,5,5
2,5,广东,珠海,香洲,4,3,4,1,4,5,1,3,4,2,3,1,-2,2,-2,4,5,5,5,5,5,5,1,1,2,2,2,2,5,5,5,5,5,5,4,4,5,2,2,2,2,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
2,4,广东,深圳,龙华,4,2,3,2,3,4,1,2,-2,3,2,-2,-2,1,3,3,4,4,4,4,4,4,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3
2,2,甘肃,平凉,灵台,4,1,1,2,1,3,1,2,-2,3,3,-2,2,1,-2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
2,5,广东,珠海,香洲,4,3,2,1,4,4,2,1,-2,3,3,1,-2,2,-2,4,4,4,4,4,5,5,1,1,3,3,5,5,5,5,5,5,5,5,4,4,3,3,3,5,5,5,5,5,5,5,5,3,3,3,5,4,3,3,3,3,2,3
2,2,广东,广州,番禺,4,1,1,2,2,4,1,2,3,-2,3,-2,2,1,-2,3,3,3,2,2,3,2,2,2,2,2,4,4,5,5,4,4,5,3,4,5,5,2,3,4,5,5,5,5,4,5,2,3,2,4,3,3,3,3,2,2,2,2
1,2,广东,广州,番禺,4,1,1,1,3,1,1,2,3,-2,2,-2,-2,1,3,2,4,4,4,4,5,3,2,1,3,4,3,4,5,5,5,4,4,5,4,3,4,3,4,4,4,4,4,4,3,3,3,5,5,4,4,3,3,3,2,2,2,2
1,7,北京,北京,东城,1,3,4,1,5,5,2,4,3,1,1,2,4,3,5,4,5,1,5,1,1,1,4,5,1,5,4,1,1,4,1,4,1,4,1,4,1,1,5,4,1,4,1,4,1,4,1,1,4,1,1,4,5,4,1,1,1,1
2,2,广东,广州,番禺,3,1,1,2,3,2,1,2,3,-2,2,-2,3,1,-2,2,4,4,4,4,5,5,2,2,2,4,4,4,5,5,5,5,5,5,4,5,5,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,2,2,2,2
1,6,广东,潮州,饶平,4,2,3,1,3,4,1,2,-2,3,-2,3,1,2,-2,4,2,4,4,4,4,4,2,2,2,2,4,4,5,4,4,4,4,4,4,3,4,2,2,4,4,4,4,4,4,4,4,2,4,4,4,2,4,2,4,4,4,4
2,4,广东,潮州,饶平,4,2,2,2,3,4,1,2,3,-2,2,-2,1,3,-2,3,4,4,3,4,4,3,1,1,3,4,4,5,5,4,5,4,4,3,4,3,5,5,4,4,5,5,5,5,4,5,3,3,4,4,4,4,5,4,2,2,2,2
2,2,浙江,杭州,富阳,4,1,1,1,1,3,1,2,3,-2,-2,2,3,1,-2,3,4,4,4,4,1,1,1,1,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3
2,4,甘肃,平凉,灵台,1,3,1,2,4,5,2,1,-2,3,2,-2,-2,1,3,3,5,5,4,5,5,4,1,1,4,5,5,5,5,5,5,5,5,5,4,3,3,3,5,3,4,5,5,5,5,5,4,4,4,2,2,4,4,4,4,5,3,4
1,5,广东,深圳,宝安,3,3,1,1,2,2,1,2,-2,3,-2,3,2,1,-2,4,5,5,4,5,5,4,1,1,3,3,4,4,5,5,5,5,5,4,5,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,4,4,3
2,5,广东,潮州,饶平,3,2,2,2,4,3,1,2,3,-2,-2,-2,1,2,3,5,5,5,5,5,5,4,1,2,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
2,6,广东,潮州,饶平,1,3,1,2,3,3,2,1,-2,3,-2,3,1,2,-2,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4
2,1,云南,昆明,盘龙,2,1,2,1,5,5,1,2,-2,3,-2,1,3,2,-2,4,5,5,5,5,5,5,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3
2,3,广东,潮州,饶平,4,3,2,1,3,2,1,2,-2,3,-2,1,3,2,-2,4,5,5,5,5,5,5,1,1,1,1,4,5,5,5,5,5,5,5,4,5,5,1,1,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,2,2
2,5,广东,珠海,香洲,4,2,3,1,3,2,1,2,3,4,3,1,2,4,5,3,4,4,4,4,4,5,2,2,2,2,4,5,5,5,5,5,5,2,5,2,5,2,2,5,5,5,5,5,5,5,2,2,2,2,2,3,3,3,3,3,3,3
1,2,广东,珠海,香洲,4,1,1,2,3,4,1,2,3,-2,2,3,-2,1,-2,3,5,5,5,5,5,5,1,1,3,5,3,5,5,5,5,5,5,3,5,3,5,3,3,3,5,5,5,5,5,5,3,5,3,3,3,5,5,5,2,3,2,4
1,2,浙江,杭州,富阳,4,1,1,2,5,3,-2,2,1,3,1,-2,-2,2,3,4,1,4,3,5,4,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,4,3,4,3,1,2,2,1
2,4,北京,北京,西城,4,3,1,2,1,1,1,3,2,-2,-2,1,3,2,-2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2
2,5,广东,珠海,斗门,4,2,2,1,3,3,1,3,-2,2,-2,1,-2,3,2,4,4,4,4,4,5,4,1,1,3,3,4,4,4,4,5,5,5,4,5,3,3,3,3,4,4,4,4,5,4,4,3,3,3,3,3,4,4,4,3,3,3,3
2,4,北京,北京,海淀,5,2,4,1,3,1,1,2,3,-2,3,1,-2,-2,2,4,5,5,4,5,5,5,1,1,3,5,5,5,5,5,5,5,4,4,4,4,5,3,5,5,5,5,5,5,5,4,4,4,4,5,2,3,4,3,3,3,3,3
1,1,广东,广州,番禺,4,1,1,2,5,3,1,2,-2,3,2,-2,3,1,-2,4,5,5,5,5,5,5,2,2,2,3,4,4,5,5,5,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,5,3,3,3,3,3,3,3,2,2,2,2
1,5,云南,昆明,盘龙,3,3,3,1,3,2,2,1,3,-2,1,2,4,3,-2,3,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1,5,广东,珠海,香洲,2,3,3,2,4,5,1,2,-2,3,-2,-2,2,1,3,4,4,4,4,4,4,5,1,2,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,3,4,5,3,3,3,3,3,3,3,3,3,4,3
2,2,湖北,咸宁,崇阳,2,3,1,2,5,4,3,1,-2,2,-2,3,1,2,-2,3,5,5,5,5,5,5,1,1,4,5,5,4,5,5,5,5,5,2,5,4,5,3,4,5,5,5,5,5,5,5,2,4,4,2,3,3,3,3,2,2,2,2
2,5,广东,珠海,金湾,3,2,2,1,4,3,1,2,-2,3,1,2,-2,3,-2,3,4,4,4,4,4,4,2,2,2,4,3,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2
1,1,广东,广州,番禺,4,1,1,1,5,5,2,3,1,-2,1,4,3,2,5,2,5,5,5,5,5,4,1,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,3,4,4,4,1,1,1,1
2,5,广东,中山,,3,3,2,2,4,5,1,2,3,-2,-2,-2,2,1,3,5,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,2,广东,江门,鹤山,4,1,1,1,3,3,2,1,3,-2,3,-2,1,2,-2,3,3,3,3,3,2,3,2,2,1,1,1,1,4,4,4,1,4,1,5,5,5,2,2,4,3,3,3,4,2,4,1,4,4,4,4,4,4,4,2,3,3,3
2,2,广东,江门,鹤山,4,2,3,1,5,5,1,2,3,-2,2,3,-2,1,-2,3,4,3,3,4,5,5,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,2,2,2,2
2,2,广东,广州,天河,4,1,2,1,3,5,1,2,-2,3,3,-2,2,1,-2,4,4,4,3,4,4,4,3,2,2,3,4,4,5,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2
2,2,广东,潮州,饶平,4,1,2,1,3,4,3,1,2,-2,-2,2,1,3,-2,3,3,3,3,3,5,4,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,4,5,5,3,3,2,3,5,5,5,3,3,3,3
2,4,广东,广州,番禺,4,2,4,1,4,3,1,2,3,-2,1,2,-2,3,-2,2,4,5,4,4,5,5,1,1,2,4,4,4,5,5,5,5,5,5,5,5,5,2,4,4,4,4,4,4,3,4,3,4,4,4,4,5,5,3,2,2,2,3
2,4,广东,广州,增城,4,2,3,1,4,3,1,2,3,-2,1,2,-2,3,-2,2,5,5,5,5,5,5,1,1,4,4,4,4,4,4,4,4,5,5,5,5,5,2,4,4,4,4,5,5,4,5,4,5,4,4,1,4,5,4,2,2,2,2
1,4,广东,广州,海珠,5,2,3,1,4,1,1,2,3,-2,1,2,-2,3,-2,2,5,5,5,5,5,5,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1
1,5,辽宁,大连,沙河口,4,3,3,1,2,1,1,2,3,-2,2,1,-2,3,-2,3,4,4,4,4,4,4,3,3,2,4,3,4,2,4,4,3,3,4,4,4,4,2,3,3,4,3,4,4,4,4,3,3,4,4,2,2,4,3,2,3,2,2
2,4,河南,郑州,登封,3,2,2,2,3,4,1,2,-2,3,-2,2,1,3,-2,4,4,5,4,4,5,5,2,2,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
